Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team,HOF Probability,HOF Lock
Rob Rose,1988,1989,1,1,SG,LAC,2,0.0,0,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102532677600321,0
Lennie Rosenbluth,1957,1959,2,1,SF,GSW,82,4.2,342,1.8,145,0.4,29,0.0,0,0.0,0,32.7,0.0,65.5,0.0,12.4,-0.3,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008990707654100661,0
Dick Rosenthal,1954,1957,2,1,SF,DET,85,6.8,575,4.1,352,2.0,170,0.0,0,0.0,0,36.2,0.0,70.2,0.0,13.2,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023916954968746895,0
Quinton Ross,2004,2011,7,1,SG,LAC,458,4.1,1863,2.1,947,0.9,431,0.6,263,0.3,129,41.9,31.8,71.1,43.2,7.8,1.1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024723798669286437,0
Terrence Ross,2012,2022,10,0,SG,ORL,670,11.2,7525,2.8,1907,1.3,841,0.8,552,0.3,221,41.7,36.1,83.9,51.1,12.6,2.3,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004202142721154184,0
Doug Roth,1989,1990,1,1,C,WAS,42,1.9,81,2.9,120,0.5,20,0.2,8,0.3,13,43.0,0.0,50.0,43.0,8.2,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016806026882293429,0
Scott Roth,1987,1990,3,1,SF,UTA,160,4.7,751,1.3,204,1.2,186,0.5,87,0.1,11,37.5,29.1,73.0,39.3,10.3,0.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015949074991751376,0
Dan Roundfield,1975,1987,12,1,PF,ATL,813,14.3,11657,9.2,7502,2.0,1655,0.9,695,1.4,1160,48.2,11.1,73.5,48.3,17.9,5.5,66.5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0.1710383507401926,0
Ron Rowan,1986,1987,1,1,SG,POR,7,1.7,12,0.1,1,0.1,1,0.6,4,0.0,0,44.4,100.0,75.0,50.0,22.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011886622793448268,0
Curtis Rowe,1971,1979,8,1,PF,DET,590,11.6,6873,7.2,4264,1.6,932,0.5,199,0.5,193,48.2,0.0,70.1,0.0,12.9,4.3,34.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03327727407034596,0
Jim Rowinski,1988,1990,2,1,PF,DET,23,2.5,57,1.5,34,0.2,5,0.0,1,0.1,2,41.7,0.0,84.4,41.7,13.8,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012784042939522635,0
Derrick Rowland,1985,1986,1,1,SG,MIL,2,1.5,3,0.5,1,0.5,1,0.0,0,0.0,0,33.3,0.0,50.0,33.3,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191208373967494,0
Brian Rowsom,1987,1990,3,1,PF,CHO,82,5.6,457,3.3,273,0.6,47,0.4,29,0.3,23,45.5,66.7,81.8,45.8,14.5,0.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002183636608949823,0
Brandon Roy,2006,2013,6,1,SG,POR,326,18.8,6136,4.3,1388,4.7,1517,1.0,335,0.2,76,45.9,34.8,80.0,49.2,20.0,6.2,37.4,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5941347563462013,0
Donald Royal,1989,1998,8,1,SF,ORL,504,6.3,3161,2.8,1431,1.0,500,0.5,247,0.2,99,47.3,0.0,77.0,47.3,12.8,2.4,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005566739858315311,0
Clifford Rozier,1994,1998,4,1,C,GSW,173,4.8,827,5.2,897,0.6,98,0.5,78,0.7,113,49.6,18.2,46.5,49.8,11.9,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002510655466552459,0
Terry Rozier,2015,2022,7,0,PG,BOS,476,12.6,6014,3.9,1863,3.2,1503,0.9,441,0.2,113,41.7,37.5,82.2,50.8,14.9,3.4,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011038370612461117,0
Ricky Rubio,2011,2022,11,0,PG,MIN,665,11.1,7399,4.2,2760,7.6,5045,1.8,1200,0.1,88,38.9,32.6,84.3,43.9,15.6,3.8,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009529174460940128,0
Guy Rucker,2002,2003,1,1,PF,GSW,3,0.0,0,0.3,1,0.3,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102629268540823,0
Delaney Rudd,1989,1993,4,1,PG,UTA,239,3.4,816,0.8,184,2.2,519,0.3,74,0.0,4,41.3,25.7,76.1,44.2,9.8,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013655236365149293,0
John Rudd,1978,1979,1,1,SF,NYK,58,3.2,184,2.9,167,0.6,35,0.3,17,0.1,8,44.4,0.0,71.0,0.0,8.2,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019728404019959214,0
Damjan Rudež,2014,2017,3,1,SF,IND,146,3.3,480,0.6,92,0.6,84,0.2,31,0.0,7,42.4,37.3,77.4,55.2,7.4,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001759181153217677,0
John Rudometkin,1962,1965,3,1,SF,NYK,131,6.3,822,3.1,412,0.5,72,0.0,0,0.0,0,39.9,0.0,74.3,0.0,13.3,0.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014342764159077338,0
Michael Ruffin,1999,2009,9,1,PF,WAS,414,1.7,716,3.9,1632,0.6,250,0.5,199,0.5,193,40.7,0.0,45.9,40.7,8.5,0.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019809671174398115,0
Trevor Ruffin,1994,1996,2,1,PG,PHO,110,9.2,1011,1.4,155,2.9,317,0.5,57,0.0,4,41.1,37.1,79.5,49.5,14.9,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019816124279840894,0
Paul Ruffner,1970,1976,5,1,C,LAC,133,4.2,561,3.0,393,0.5,61,0.1,4,0.1,4,47.1,0.0,68.8,47.1,13.6,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001341042052273406,0
Joe Ruklick,1959,1962,3,1,PF,GSW,114,3.5,398,2.5,286,0.4,48,0.0,0,0.0,0,36.6,0.0,61.3,0.0,9.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011623619036447417,0
Jeff Ruland,1981,1993,8,1,C,WAS,332,17.4,5763,10.2,3378,3.0,1002,0.8,249,0.8,267,56.4,15.8,71.8,56.4,18.7,4.3,34.3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.057080047799715,0
Bob Rule,1967,1975,8,1,C,OKC,403,17.4,7007,8.3,3333,1.5,594,0.4,12,0.4,10,46.1,0.0,68.6,0.0,16.6,2.8,22.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.011547413230026143,0
Stefano Rusconi,1995,1996,1,1,PF,PHO,7,1.1,8,0.9,6,0.4,3,0.0,0,0.3,2,33.3,0.0,40.0,33.3,2.4,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001096063934368709,0
Brandon Rush,2008,2017,9,1,SG,GSW,481,6.8,3250,2.9,1413,1.0,468,0.5,222,0.5,262,42.6,40.2,70.6,51.8,9.9,1.2,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0023591115960092525,0
Kareem Rush,2002,2010,7,1,SG,LAL,346,6.4,2213,1.7,572,1.0,353,0.4,150,0.2,74,40.0,35.8,70.3,46.6,9.2,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001276302281475526,0
Bill Russell,1956,1969,13,1,C,BOS,963,15.1,14522,22.5,21620,4.3,4100,0.0,0,0.0,0,44.0,0.0,56.1,0.0,18.9,12.6,163.5,1,1,0,0,1975,12,0,4,0,0,0,11,11,0,0,1,0,0,1,0,5,0,1,0.9999993641223963,1
Bryon Russell,1993,2006,13,1,SF,UTA,841,7.9,6663,3.5,2914,1.3,1085,1.0,874,0.2,203,43.1,36.9,75.0,49.6,12.6,3.6,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006979321825759751,0
Campy Russell,1974,1985,9,1,SF,CLE,566,15.8,8953,4.8,2696,3.0,1684,1.0,594,0.2,114,45.9,36.6,77.2,46.2,16.3,4.0,35.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02349588411604075,0
Cazzie Russell,1966,1978,12,1,SF,NYK,817,15.1,12377,3.8,3068,2.2,1838,0.8,239,0.1,33,46.4,0.0,82.7,0.0,15.8,4.3,51.7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01943521201574355,0
D'Angelo Russell,2015,2022,7,0,PG,MIN,424,17.7,7504,3.5,1503,5.6,2370,1.1,471,0.3,119,42.0,35.6,78.1,50.0,16.5,2.1,14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007905043016524504,0
Frank Russell,1972,1973,1,1,SG,CHI,23,3.2,74,0.7,17,0.7,15,0.0,0,0.0,0,37.7,0.0,88.9,0.0,14.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012764465609685482,0
Walker Russell,1982,1988,6,1,PG,DET,155,3.0,464,1.2,187,2.3,350,0.4,57,0.1,10,39.3,15.8,80.0,39.9,7.5,-0.1,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010901024251748635,0
Walker Russell,2011,2012,1,1,PG,DET,28,3.0,84,0.9,26,2.1,58,0.6,18,0.0,1,34.7,30.8,63.6,36.8,7.2,-0.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008260947546298198,0
Arvydas Sabonis,1995,2003,7,1,C,POR,470,12.0,5629,7.3,3436,2.1,964,0.8,370,1.1,494,50.0,32.8,78.6,51.7,21.2,6.8,47.3,1,1,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10847429783116418,0
Domantas Sabonis,2016,2022,6,0,PF,IND,415,14.4,5961,9.2,3815,3.6,1493,0.7,309,0.4,184,53.4,31.9,72.8,55.4,18.7,5.8,34.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1927574363139275,0
Robert Sacre,2012,2016,4,1,C,LAL,189,4.2,787,3.1,593,0.7,126,0.3,56,0.6,110,43.6,0.0,67.1,43.6,10.8,0.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018438559361317892,0
John Salley,1986,2000,11,1,PF,DET,748,7.0,5228,4.5,3356,1.2,916,0.6,451,1.3,983,50.6,21.4,71.4,50.6,12.8,3.8,41.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.009988494609330278,0
John Salmons,2002,2015,13,1,SG,SAC,895,9.3,8292,2.9,2603,2.4,2183,0.8,756,0.3,239,43.1,36.6,79.9,48.3,12.1,2.6,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004118590322112047,0
Kevin Salvadori,1996,1998,2,1,C,SAC,39,1.1,42,1.2,45,0.3,13,0.1,2,0.6,24,28.3,0.0,66.7,28.3,6.1,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001098791393767081,0
Soumaila Samake,2000,2003,2,1,C,BRK,47,1.4,68,1.6,76,0.1,5,0.0,2,0.4,19,38.9,0.0,46.2,38.9,10.0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012928868642077328,0
Luka Šamanić,2019,2021,2,0,PF,SAS,36,3.8,138,2.2,78,0.6,21,0.2,8,0.3,10,43.0,29.4,57.6,49.2,9.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001267533086929358,0
Cheikh Samb,2007,2009,2,1,C,DET,22,1.0,22,1.4,31,0.0,1,0.2,4,0.5,12,25.0,0.0,44.4,25.0,7.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010969623115451564,0
Brandon Sampson,2018,2019,1,0,SG,CHI,14,5.1,71,1.1,16,0.7,10,0.6,8,0.2,3,46.7,37.9,66.7,55.8,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011463612818927995,0
JaKarr Sampson,2014,2021,6,0,SF,PHI,236,5.2,1233,2.7,628,0.7,161,0.4,91,0.5,110,47.1,24.8,67.0,50.0,10.5,0.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001764748160808364,0
Jamal Sampson,2002,2007,5,1,PF,MIL,72,2.0,142,3.4,242,0.4,26,0.1,9,0.4,32,49.1,0.0,53.7,49.1,13.0,0.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014885360072203813,0
Ralph Sampson,1983,1992,9,1,C,HOU,456,15.4,7039,8.8,4011,2.3,1038,0.9,390,1.6,752,48.6,17.2,66.1,48.7,16.0,2.2,20.1,1,1,0,0,2012,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0711830727720476,1
Samardo Samuels,2010,2013,3,1,C,CLE,109,5.9,638,3.4,366,0.4,45,0.3,38,0.4,41,44.5,0.0,65.3,44.5,10.8,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013324717007321709,0
Pepe Sánchez,2000,2003,2,1,PG,ATL,38,0.5,20,0.6,21,1.3,49,0.4,16,0.0,1,27.3,0.0,100.0,27.3,12.3,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142527423812046,0
Frankie Sanders,1978,1981,2,1,SF,SAS,69,5.1,352,1.9,131,1.0,69,0.5,37,0.1,7,43.0,0.0,82.2,43.0,13.6,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013512748863583773,0
Jeff Sanders,1989,1993,4,1,PF,ATL,55,2.0,112,1.9,103,0.5,25,0.3,18,0.2,9,39.5,0.0,60.9,39.5,7.1,-0.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011870322580383188,0
Larry Sanders,2010,2017,6,1,C,MIL,238,6.4,1520,5.7,1345,0.7,174,0.6,152,1.8,429,48.0,0.0,55.3,48.0,15.4,1.7,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038361568926987854,0
Melvin Sanders,2005,2006,1,1,SG,SAS,16,2.6,41,1.4,23,0.2,3,0.3,5,0.0,0,48.5,66.7,70.0,51.5,10.5,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014019563954433152,0
Mike Sanders,1982,1993,11,1,SF,PHO,648,8.0,5162,3.0,1927,1.4,880,0.7,464,0.3,206,48.2,22.1,76.9,48.4,11.9,1.6,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002728058504502184,0
Tom Sanders,1960,1973,13,1,SF,BOS,916,9.6,8766,6.3,5798,1.1,1026,0.0,0,0.0,0,42.8,0.0,76.7,0.0,11.9,4.3,56.5,1,0,0,1,2011,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0.00961189887404131,0
Daniel Santiago,2000,2005,4,1,C,PHO,122,3.4,417,2.1,260,0.3,38,0.3,39,0.4,47,46.9,0.0,68.5,46.9,9.3,0.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017301051208612707,0
Wayne Sappleton,1984,1985,1,1,PF,BRK,33,2.9,96,2.3,75,0.2,7,0.2,7,0.1,4,47.1,0.0,41.2,47.1,7.7,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012798315304796562,0
Dario Šarić,2016,2021,5,0,PF,PHI,356,11.7,4180,5.9,2086,2.0,699,0.6,220,0.2,79,44.1,35.7,83.8,51.7,14.0,3.3,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01263286438455691,0
Olivier Sarr,2021,2022,1,0,C,OKC,22,7.0,153,4.2,93,0.9,19,0.3,6,0.7,15,57.4,44.8,82.8,63.9,14.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026892949003263357,0
Jason Sasser,1996,1999,2,1,SF,SAS,14,2.1,30,1.1,15,0.3,4,0.4,5,0.0,0,41.2,33.3,50.0,42.6,7.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011834541419163765,0
Jeryl Sasser,2001,2003,2,1,SG,ORL,82,2.5,204,2.3,191,0.8,67,0.6,48,0.1,12,30.3,29.5,68.7,33.3,8.3,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015112979801973285,0
Tomáš Satoranský,2016,2022,6,0,SG,WAS,387,6.9,2671,2.9,1111,4.1,1577,0.8,308,0.2,60,46.7,35.3,82.0,52.3,13.3,3.0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009876122963175846,0
Kenny Satterfield,2001,2003,2,1,PG,DEN,75,4.3,321,1.3,95,2.3,176,0.7,51,0.0,3,33.5,21.8,74.6,35.1,8.3,-0.6,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006931897013514586,0
Pep Saul,1949,1955,6,1,SG,LAL,384,5.6,2152,2.0,683,1.6,596,0.0,0,0.0,0,36.0,0.0,73.9,0.0,10.5,2.1,12.7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0051930519222259785,0
Woody Sauldsberry,1957,1966,7,1,PF,GSW,462,10.7,4930,7.8,3618,1.1,498,0.0,0,0.0,0,34.8,0.0,61.0,0.0,8.9,-1.5,-10.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.000677427857494542,0
Fred Saunders,1974,1978,4,1,SF,PHO,210,5.3,1107,3.0,624,1.1,224,0.4,93,0.2,37,44.3,0.0,68.2,0.0,11.4,0.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021369012173454325,0
Predrag Savović,2002,2003,1,1,SG,DEN,27,3.1,83,0.9,25,0.8,22,0.5,14,0.0,1,31.2,15.4,72.4,33.3,6.0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009829343970934512,0
Brian Scalabrine,2001,2012,11,1,PF,BOS,520,3.1,1594,2.0,1034,0.8,436,0.3,157,0.2,121,39.0,34.4,78.3,45.0,7.7,0.7,7.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0017468024885160499,0
Alex Scales,2005,2006,1,1,SG,SAS,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102725860251291,0
DeWayne Scales,1980,1984,3,1,PF,NYK,49,4.6,224,2.9,140,0.2,10,0.3,14,0.1,5,41.7,16.7,62.8,41.9,10.9,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012523120359183434,0
Frank Schade,1972,1973,1,1,PG,SAC,9,1.1,10,0.7,6,1.1,10,0.0,0,0.0,0,28.6,0.0,100.0,0.0,5.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011961865904416501,0
Bob Schafer,1955,1957,2,1,SG,GSW,65,4.2,273,1.3,82,1.0,68,0.0,0,0.0,0,29.8,0.0,77.7,0.0,7.0,-0.3,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008996945471548518,0
Jordan Schakel,2021,2022,1,0,SG,WAS,3,1.7,5,2.3,7,0.0,0,0.3,1,0.0,0,10.0,16.7,100.0,15.0,-0.3,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010891316119031158,0
Fred Schaus,1949,1954,5,1,SF,DET,334,12.2,4070,6.0,1609,2.9,961,0.0,0,0.0,0,35.2,0.0,82.3,0.0,14.8,6.3,31.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2704966829491421,0
Danny Schayes,1981,1999,18,1,C,DEN,1138,7.7,8780,5.0,5671,1.1,1299,0.5,560,0.7,840,48.1,13.3,80.6,48.1,13.4,2.7,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029068009649553484,0
Dolph Schayes,1949,1964,15,1,PF,PHI,996,18.5,18438,12.1,11256,3.1,3072,0.0,0,0.0,0,38.0,0.0,84.9,0.0,22.1,9.5,142.4,1,1,0,0,1973,12,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0.9999965597723508,1
Steve Scheffler,1990,1997,7,1,C,OKC,174,1.9,331,1.0,180,0.1,26,0.2,30,0.0,8,55.8,20.0,75.9,56.0,13.5,0.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001561674347145069,0
Tom Scheffler,1984,1985,1,1,C,POR,39,1.3,52,1.9,76,0.3,11,0.2,8,0.3,11,41.2,0.0,50.0,41.2,6.9,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014207129271043728,0
Dave Schellhase,1966,1968,2,1,PG,CHI,73,2.8,208,1.0,76,0.8,60,0.0,0,0.0,0,34.9,0.0,56.7,0.0,8.6,-0.3,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009106874739217305,0
Luke Schenscher,2005,2007,2,1,C,CHI,31,1.8,55,1.7,54,0.3,8,0.1,3,0.2,7,46.9,0.0,45.0,46.9,6.9,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012877027434581067,0
Herb Scherer,1950,1952,2,1,C,TRI,32,3.6,115,2.4,76,0.7,23,0.0,0,0.0,0,28.9,0.0,59.2,0.0,3.9,-0.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982932428450835,0
Dwayne Schintzius,1990,1999,8,1,C,BRK,217,2.7,587,2.5,536,0.4,93,0.1,30,0.5,117,40.4,12.5,63.8,40.5,9.4,0.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012433356696208348,0
Dale Schlueter,1968,1978,10,1,C,POR,586,5.3,3130,5.2,3034,1.6,920,0.3,67,0.4,91,49.7,0.0,67.8,0.0,13.7,2.1,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004038116572940908,0
Dick Schnittker,1950,1958,6,1,SF,LAL,364,8.3,3030,3.8,1372,1.3,479,0.0,0,0.0,0,37.9,0.0,82.5,0.0,13.9,3.7,22.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.016075437616657407,0
Russ Schoene,1982,1989,4,1,PF,OKC,290,5.1,1491,2.5,735,0.6,175,0.4,121,0.2,71,43.5,33.5,75.1,45.7,11.1,1.1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002690418137623524,0
Admiral Schofield,2019,2022,2,0,PF,WAS,70,3.4,237,1.9,131,0.6,40,0.2,12,0.1,9,40.0,31.9,73.3,50.0,6.8,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012646880644843208,0
Detlef Schrempf,1985,2001,16,1,SF,OKC,1136,13.9,15761,6.2,7023,3.4,3833,0.8,856,0.3,312,49.1,38.4,80.3,51.3,17.2,6.8,109.5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.16104189914737982,0
Dennis Schröder,2013,2022,9,0,PG,ATL,621,14.2,8806,2.9,1829,4.7,2907,0.8,515,0.1,82,43.6,33.8,83.3,48.3,14.7,2.6,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005317655953831948,0
