Player,Debut,Last Active,YOE,Position,Team,HOF Probability,First Ballot,Inducted as Player
Paul Stovall,1972,1974,2,SF,PHO,0.0012547137425789766,0,0
D.J. Strawberry,2007,2008,1,SG,PHO,0.000993964273426908,0,0
Joe Strawder,1965,1968,3,C,DET,0.020072232481616274,0,0
Bill Stricker,1970,1971,1,,POR,0.0011620532889527893,0,0
Erick Strickland,1996,2005,9,SG,DAL,0.002881397371630022,0,0
Mark Strickland,1994,2003,8,SF,MIA,0.0021043088134515392,0,0
Rod Strickland,1988,2005,17,PG,POR,0.011871708067561607,0,0
Roger Strickland,1963,1964,1,,WAS,0.0011867576951169819,0,0
John Stroeder,1987,1989,2,PF,MIL,0.001088769317831399,0,0
Derek Strong,1991,2001,10,PF,ORL,0.003574446965694317,0,0
Lamont Strothers,1991,1993,2,SG,POR,0.000977758626530297,0,0
John Stroud,1980,1981,1,SF,HOU,0.0010781777966714,0,0
Max Strus,2019,2022,3,SF,MIA,0.0037240157243397993,0,0
Rodney Stuckey,2007,2017,10,PG,DET,0.006090417360469966,0,0
Jalen Suggs,2021,2022,1,PG,ORL,0.00026354999962180376,0,0
Gary Suiter,1970,1971,1,,CLE,0.0009184760253672398,0,0
Jared Sullinger,2012,2017,5,PF,BOS,0.011058140348892615,0,0
DaJuan Summers,2009,2013,4,SF,DET,0.0011723255652338425,0,0
Edmond Sumner,2017,2021,4,PG,IND,0.0016913811635832405,0,0
Barry Sumpter,1988,1989,1,PF,LAC,0.0012119866616816263,0,0
Don Sunderlage,1953,1955,2,SG,MLH,0.006749247565749241,0,0
Bruno Šundov,1998,2005,7,C,DAL,0.0011084717426704653,0,0
Jon Sundvold,1983,1992,9,PG,MIA,0.002098078068520742,0,0
Bob Sura,1995,2005,10,SG,CLE,0.005899698511829828,0,0
Dick Surhoff,1952,1954,2,SF,NYK,0.0012785922661854253,0,0
Dane Suttle,1983,1985,2,SG,KCK,0.0017355727876505627,0,0
Greg Sutton,1991,1996,3,PG,CHO,0.001467239207563087,0,0
Bennie Swain,1958,1959,1,PF,BOS,0.006037728180160551,0,0
Caleb Swanigan,2017,2020,3,PF,POR,0.0010847627555073075,0,0
Norm Swanson,1953,1954,1,SF,SAC,0.0008392433244297722,0,0
Dan Swartz,1962,1963,1,SF,BOS,0.0027643504415223092,0,0
Mike Sweetney,2003,2007,4,C,NYK,0.004946713300120502,0,0
Robert Swift,2004,2009,4,C,OKC,0.0015757275696218918,0,0
Stromile Swift,2000,2009,9,PF,MEM,0.005050369347787524,0,0
Aaron Swinson,1994,1995,1,SF,PHO,0.0011779042589436144,0,0
Craig Sword,2021,2022,1,SG,WAS,0.0012950813210109535,0,0
Pape Sy,2010,2011,1,SF,ATL,0.0011829744228190149,0,0
Keifer Sykes,2021,2022,1,PG,IND,0.0007375345523014519,0,0
Larry Sykes,1995,1996,1,PF,BOS,0.0012119672631191662,0,0
Brett Szabo,1996,1997,1,C,BOS,0.001676561479031788,0,0
Wally Szczerbiak,1999,2009,10,SF,MIN,0.04565412773614933,0,0
Žan Tabak,1994,2001,6,C,TOR,0.0015231013020873727,0,0
Yuta Tabuse,2004,2005,1,PG,PHO,0.0011892008996647223,0,0
Chris Taft,2005,2006,1,C,GSW,0.0018204658338239737,0,0
Dragan Tarlać,2000,2001,1,C,CHI,0.0009910439053074,0,0
Roy Tarpley,1986,1995,6,PF,DAL,0.011317897936351644,0,0
Jae'Sean Tate,2020,2022,2,SF,HOU,0.01848727559042067,0,0
Earl Tatum,1976,1980,4,SG,LAL,0.004788849580718975,0,0
Jayson Tatum,2017,2022,5,SF,BOS,0.6629148059969869,0,0
Edy Tavares,2015,2017,2,C,ATL,0.0012841489115034332,0,0
Anthony Taylor,1988,1989,1,PG,MIA,0.0013414336861427272,0,0
Brian Taylor,1972,1982,10,PG,NYA,0.060068158824465596,0,0
Donell Taylor,2005,2007,2,SG,WAS,0.0011761595665480795,0,0
Fred Taylor,1970,1972,2,SG,PHO,0.0008960906220753246,0,0
Isaiah Taylor,2016,2018,2,PG,HOU,0.0014584208050587295,0,0
Jay Taylor,1989,1990,1,SG,BRK,0.0010758490132281163,0,0
Jeff Taylor,1982,1987,2,SG,HOU,0.0010725825680235872,0,0
Jeff Taylor,2012,2015,3,SF,CHO,0.0015637953037074765,0,0
Jermaine Taylor,2009,2011,2,SG,HOU,0.001243685493719659,0,0
Johnny Taylor,1997,2000,3,SF,ORL,0.0011482668318887105,0,0
Leonard Taylor,1989,1990,1,PF,GSW,0.0010976794932752686,0,0
Maurice Taylor,1997,2007,9,PF,HOU,0.002110098637664697,0,0
Mike Taylor,2008,2009,1,PG,LAC,0.000803527479107233,0,0
Terry Taylor,2021,2022,1,SG,IND,0.008115887215150715,0,0
Tyshawn Taylor,2012,2014,2,PG,BRK,0.0007676863204781711,0,0
Vince Taylor,1982,1983,1,SG,NYK,0.0012794920697245132,0,0
Terry Teagle,1982,1993,11,SG,GSW,0.002072631541107648,0,0
Jeff Teague,2009,2021,12,PG,ATL,0.021780153729021572,0,0
Marquis Teague,2012,2018,3,SG,CHI,0.000923919526293892,0,0
Mirza Teletović,2012,2018,6,PF,BRK,0.003287083568714797,0,0
Sebastian Telfair,2004,2015,10,PG,MIN,0.001494944599435434,0,0
Garrett Temple,2009,2022,12,SG,WAS,0.0024399312079822553,0,0
Miloš Teodosić,2017,2019,2,PG,LAC,0.0020130705723000694,0,0
Ira Terrell,1976,1979,2,SF,PHO,0.006023021985270586,0,0
Jared Terrell,2018,2019,1,SG,MIN,0.0009110641054307551,0,0
Carlos Terry,1980,1983,3,SG,WAS,0.0017610817994300522,0,0
Chuck Terry,1972,1977,5,SF,MIL,0.0030949288724851027,0,0
Emanuel Terry,2018,2022,2,PF,PHO,0.001190270246462739,0,0
Jason Terry,1999,2018,19,SG,DAL,0.006662413986901658,0,0
Tyrell Terry,2020,2022,2,PG,DAL,0.0011992068280668327,0,0
Jon Teske,2021,2022,1,C,MEM,0.0012119672631191662,0,0
Hasheem Thabeet,2009,2014,5,C,MEM,0.002525616836880567,0,0
Tom Thacker,1963,1971,7,PG,SAC,0.001170875613705181,0,0
Daniel Theis,2017,2022,5,C,BOS,0.020784506332881533,0,0
Reggie Theus,1978,1991,13,SG,CHI,0.04424414220229375,0,0
Peter Thibeaux,1984,1986,2,SF,GSW,0.001251775813314825,0,0
Bill Thieben,1956,1958,2,PF,DET,0.000981141783311368,0,0
Justus Thigpen,1969,1974,3,SG,PTP,0.001085412139618491,0,0
David Thirdkill,1982,1987,5,SF,DET,0.0014812281515105734,0,0
Adonis Thomas,2013,2014,1,SF,ORL,0.001182950539743269,0,0
Billy Thomas,2004,2008,3,SF,BRK,0.0012734636466722416,0,0
Brodric Thomas,2020,2022,2,SG,HOU,0.0012763722107589472,0,0
Cam Thomas,2021,2022,1,SG,BRK,0.002222411597343246,0,0
Carl Thomas,1991,1998,3,SG,CLE,0.0013825550069342207,0,0
Charles Thomas,1991,1992,1,SG,DET,0.0010951686905437262,0,0
Etan Thomas,2001,2011,9,C,WAS,0.0033648196483285274,0,0
Irving Thomas,1990,1991,1,PF,LAL,0.0010893531064287728,0,0
Isaiah Thomas,2011,2022,11,PG,SAC,0.055732693529109485,0,0
Isiah Thomas,1981,1994,13,PG,DET,0.9997135339223504,1,1
Jamel Thomas,1999,2001,2,SF,BOS,0.0010878232531033988,0,0
James Thomas,2004,2006,2,PF,POR,0.0014100291151997028,0,0
Jim Thomas,1983,1991,4,SG,IND,0.002822556965262321,0,0
Joe Thomas,1970,1971,1,SF,PHO,0.0007066027863925873,0,0
John Thomas,1997,2006,5,C,TOR,0.0018363911308885554,0,0
Kenny Thomas,1999,2010,11,PF,SAC,0.005295475289145047,0,0
Khyri Thomas,2018,2021,3,SG,DET,0.0013694812779884102,0,0
Kurt Thomas,1995,2013,18,PF,NYK,0.004124480424219425,0,0
Lance Thomas,2011,2020,9,PF,NYK,0.0016702768306096013,0,0
Malcolm Thomas,2011,2015,4,PF,SAS,0.0011834195154505835,0,0
Matt Thomas,2019,2022,3,SG,TOR,0.002057149277751793,0,0
Terry Thomas,1975,1976,1,PF,DET,0.0014007678668026304,0,0
Tim Thomas,1997,2010,13,SF,MIL,0.004204703213688823,0,0
Tyrus Thomas,2006,2015,8,PF,CHI,0.0031734003221422333,0,0
Trey Thompkins,2011,2012,1,C,LAC,0.0011813621825903827,0,0
Bernard Thompson,1984,1989,5,SF,PHO,0.001942639382633506,0,0
Billy Thompson,1986,1992,6,SF,MIA,0.003481249198436359,0,0
Brooks Thompson,1994,1998,4,PG,ORL,0.0017073144298830627,0,0
Corny Thompson,1982,1983,1,PF,DAL,0.0010769534500873253,0,0
David Thompson,1975,1984,9,SG,DEN,0.8216547948686237,0,1
Dijon Thompson,2005,2007,2,SG,PHO,0.0012801936241747436,0,0
Hollis Thompson,2013,2017,4,SG,PHI,0.0038723163648234343,0,0
Jason Thompson,2008,2016,8,PF,SAC,0.007913936573103459,0,0
John Thompson,1964,1966,2,PF,BOS,0.00295671595583585,0,0
Kevin Thompson,1993,1994,1,C,POR,0.001200401216525563,0,0
Klay Thompson,2011,2022,9,SG,GSW,0.6341536957090096,0,0
LaSalle Thompson,1982,1997,15,C,IND,0.0029978565640943274,0,0
Mychal Thompson,1978,1991,12,C,POR,0.014320453382894522,0,0
Mychel Thompson,2011,2012,1,SG,CLE,0.0009797719044135932,0,0
Paul Thompson,1983,1986,3,SF,CLE,0.004021417212175348,0,0
Stephen Thompson,1991,1992,1,SG,ORL,0.0011914789345464102,0,0
Tristan Thompson,2011,2022,11,PF,CLE,0.012562634412290214,0,0
JT Thor,2021,2022,1,PF,CHO,0.0015398730525405062,0,0
Rod Thorn,1963,1971,8,SG,OKC,0.004262052267961675,0,0
Al Thornton,2007,2011,4,SF,LAC,0.003400117526158885,0,0
Bob Thornton,1985,1996,8,PF,NYK,0.0013438655971063618,0,0
Marcus Thornton,2009,2017,8,SG,SAC,0.0055631598880168595,0,0
Sindarius Thornwell,2017,2021,4,SG,LAC,0.0014950130781821078,0,0
Otis Thorpe,1984,2001,17,PF,HOU,0.02283370687260812,0,0
Sedale Threatt,1983,1997,14,PG,LAL,0.005634990841437077,0,0
Nate Thurmond,1963,1977,14,C,GSW,0.9016236434373944,0,1
Matisse Thybulle,2019,2022,3,SG,PHI,0.01210954657530825,0,0
Dan Tieman,1962,1963,1,PG,SAC,0.0007729429697068515,0,0
Killian Tillie,2020,2022,2,C,MEM,0.0016409547457409417,0,0
Darren Tillis,1982,1984,2,C,BOS,0.0017823537096891982,0,0
Xavier Tillman Sr.,2020,2022,2,PF,MEM,0.00860589813341518,0,0
Jamaal Tinsley,2001,2014,11,PG,IND,0.002783078146865662,0,0
Wayman Tisdale,1985,1997,12,PF,SAC,0.007839836935294747,0,0
Mike Tobey,2016,2017,1,C,CHO,0.001199273666841556,0,0
Isaiah Todd,2021,2022,1,PF,WAS,0.0010896092132956477,0,0
Mike Todorovich,1949,1951,2,,TRI,0.009548716196029592,0,0
Ray Tolbert,1981,1989,5,PF,OKC,0.001830378309356741,0,0
Tom Tolbert,1988,1995,7,PF,GSW,0.0020741801291864893,0,0
Anthony Tolliver,2008,2021,13,PF,MIN,0.0031661694110109023,0,0
Dean Tolson,1974,1978,3,PF,OKC,0.0020241359652545836,0,0
Rudy Tomjanovich,1970,1981,11,PF,HOU,0.4676661084601057,0,0
Andrew Toney,1980,1988,8,SG,PHI,0.03313834755251367,0,0
Sedric Toney,1985,1994,5,PG,ATL,0.001163451156290188,0,0
Andy Toolson,1990,1996,2,SF,UTA,0.0015162237407714038,0,0
Bernard Toone,1979,1980,1,PF,PHI,0.001082447094308482,0,0
Obi Toppin,2020,2022,2,PF,NYK,0.010057538249244602,0,0
Gene Tormohlen,1962,1970,6,C,ATL,0.0015344165238643274,0,0
Óscar Torres,2001,2003,2,SG,HOU,0.0019016682467022186,0,0
Juan Toscano-Anderson,2019,2022,3,SG,GSW,0.004578993189774471,0,0
Bill Tosheff,1951,1954,3,PG,INO,0.004339865289384482,0,0
Bob Tough,1948,1950,2,,DET,0.0008008671952388815,0,0
Axel Toupane,2015,2021,3,SF,MIL,0.0013842014191991889,0,0
Keith Tower,1993,1997,4,C,ORL,0.0011882705283897043,0,0
Linton Townes,1982,1985,3,SF,POR,0.0013619799920900455,0,0
Karl-Anthony Towns,2015,2022,7,C,MIN,0.8677679445210511,0,0
Raymond Townsend,1978,1982,3,SG,GSW,0.0014626399552366601,0,0
George Trapp,1971,1977,6,PF,DET,0.003000122318477645,0,0
John Trapp,1968,1973,5,SF,HOU,0.0029668255080041186,0,0
Robert Traylor,1998,2005,7,C,MIL,0.004271375764761954,0,0
Gary Trent,1995,2004,9,PF,POR,0.005726937347295924,0,0
Gary Trent Jr.,2018,2022,4,SG,POR,0.006849059874678206,0,0
Jeff Trepagnier,2001,2004,3,SG,DEN,0.0010808388755327565,0,0
John Tresvant,1964,1973,9,PF,DET,0.00594160299514088,0,0
Allonzo Trier,2018,2020,2,SG,NYK,0.0019682971986257325,0,0
Kelly Tripucka,1981,1991,10,SF,DET,0.046693965927165945,0,0
Cezary Trybański,2002,2004,2,C,MEM,0.001018829505254525,0,0
Jake Tsakalidis,2000,2007,7,C,MEM,0.003017961302664202,0,0
John Tschogl,1972,1975,3,SF,ATL,0.0010853618948868887,0,0
Lou Tsioropoulos,1956,1959,3,SF,BOS,0.0020008738945131257,0,0
Nikoloz Tskitishvili,2002,2006,4,PF,DEN,0.0008546790596197075,0,0
Al Tucker,1967,1972,5,PF,OKC,0.005609410328117347,0,0
Alando Tucker,2007,2010,3,SF,PHO,0.0012546430377560422,0,0
Anthony Tucker,1994,1995,1,SF,WAS,0.001960501937512162,0,0
Jim Tucker,1954,1957,3,PF,PHI,0.0015977607097873137,0,0
P.J. Tucker,2006,2022,11,SF,PHO,0.008609961324167345,0,0
Rayjon Tucker,2019,2022,3,SG,UTA,0.0013860579460100062,0,0
Trent Tucker,1982,1993,11,SG,NYK,0.006554911099680948,0,0
Ronny Turiaf,2005,2015,10,C,LAL,0.003603304325964305,0,0
Mirsad Türkcan,1999,2000,1,PF,NYK,0.00118758635359783,0,0
Hedo Türkoğlu,2000,2015,15,SF,ORL,0.007180913098719841,0,0
Andre Turner,1986,1992,6,PG,BOS,0.001432467243838871,0,0
Bill Turner,1967,1973,6,PF,GSW,0.002025479458599193,0,0
Elston Turner,1981,1989,8,SF,DAL,0.0023915716139135852,0,0
Evan Turner,2010,2020,10,SF,PHI,0.0035438624937881645,0,0
Henry Turner,1989,1995,2,PF,SAC,0.001382897235515514,0,0
Jack Turner,1954,1955,1,SF,NYK,0.0019523099153794725,0,0
Jack Turner,1961,1962,1,SG,CHP,0.0011508841829891852,0,0
Jeff Turner,1984,1996,10,PF,ORL,0.0019297684232875737,0,0
John Turner,1991,1992,1,SF,HOU,0.0010773310830870869,0,0
Myles Turner,2015,2022,7,C,IND,0.026910187409141095,0,0
Wayne Turner,1999,2000,1,PG,BOS,0.0010954742707955127,0,0
Melvin Turpin,1984,1990,5,C,CLE,0.008308358363582928,0,0
Jack Twyman,1955,1966,11,SF,SAC,0.8370348744289097,0,1
B.J. Tyler,1994,1995,1,PG,PHI,0.000632961221421284,0,0
Jeremy Tyler,2011,2014,3,C,GSW,0.001262087362290533,0,0
Terry Tyler,1978,1989,11,SF,DET,0.008831139607720835,0,0
Charlie Tyra,1957,1962,5,C,NYK,0.002286626483001724,0,0
Edwin Ubiles,2011,2012,1,SF,WAS,0.0011680519495532464,0,0
Ekpe Udoh,2010,2019,7,C,MIL,0.003304911169501478,0,0
Ime Udoka,2003,2011,7,SF,SAS,0.0028407880491048225,0,0
Beno Udrih,2004,2017,13,PG,SAC,0.0037757457658787914,0,0
Roko Ukić,2008,2010,2,PG,TOR,0.0010662074163591052,0,0
Tyler Ulis,2016,2019,3,PG,PHO,0.0013162634852827823,0,0
Wes Unseld,1968,1981,13,C,WAS,0.960590332022932,0,1
Hal Uplinger,1953,1954,1,SG,BLB,0.0012715295950301005,0,0
Kelvin Upshaw,1988,1991,3,SG,BOS,0.0017115977116499313,0,0
Jarrod Uthoff,2016,2020,2,PF,DAL,0.0012679939434223591,0,0
Ben Uzoh,2010,2012,2,PG,BRK,0.001490335160631161,0,0
Jonas Valančiūnas,2012,2022,10,C,TOR,0.060579335116663136,0,0
Darnell Valentine,1981,1991,9,PG,POR,0.005422497246566248,0,0
Denzel Valentine,2016,2022,5,SG,CHI,0.0022005381594799095,0,0
Ronnie Valentine,1980,1981,1,SF,DEN,0.0008983813111967634,0,0
John Vallely,1970,1972,2,SG,ATL,0.0010738448601851263,0,0
Dick Van Arsdale,1965,1977,12,SG,PHO,0.17122544828391642,0,0
Tom Van Arsdale,1965,1977,12,SF,SAC,0.03422614507437214,0,0
Nick Van Exel,1993,2006,13,PG,LAL,0.01744059278683274,0,0
Keith Van Horn,1997,2006,9,SF,BRK,0.018176480901542724,0,0
Norm Van Lier,1969,1979,10,PG,CHI,0.16737743883140943,0,0
Fred VanVleet,2016,2022,6,PG,TOR,0.045736618870453515,0,0
Gene Vance,1947,1952,5,,CHS,0.005449039709886962,0,0
Logan Vander Velden,1995,1996,1,SF,LAC,0.0011035257142550904,0,0
Jarred Vanderbilt,2018,2022,4,PF,MIN,0.006898529381538997,0,0
Ernie Vandeweghe,1949,1956,6,SG,NYK,0.0095702179559265,0,0
Kiki Vandeweghe,1980,1993,13,SF,POR,0.06350332799436541,0,0
Nick Vanos,1985,1987,2,C,PHO,0.0010699683298573566,0,0
David Vanterpool,2000,2001,1,PG,WAS,0.0011431398135928021,0,0
Ratko Varda,2001,2002,1,C,DET,0.0011498851837490668,0,0
Anderson Varejão,2004,2021,14,C,CLE,0.005493170141824659,0,0
Jarvis Varnado,2012,2014,2,PF,BOS,0.0015089178854733347,0,0
Greivis Vásquez,2010,2017,7,PG,NOP,0.0038139359806099137,0,0
Devin Vassell,2020,2022,2,SF,SAS,0.008264613981611239,0,0
Chico Vaughn,1962,1970,8,SG,ATL,0.00835156011329073,0,0
David Vaughn,1995,1999,4,PF,ORL,0.0012596374533697665,0,0
Jacque Vaughn,1997,2009,12,PG,UTA,0.0023516156457912903,0,0
Rashad Vaughn,2015,2018,3,SG,MIL,0.0009950429583247332,0,0
Loy Vaught,1990,2001,11,PF,LAC,0.007155515781074341,0,0
Pete Verhoeven,1981,1987,6,PF,POR,0.002246332856052454,0,0
Jan Veselý,2011,2014,3,PF,WAS,0.0033370402831510325,0,0
Gundars Vētra,1992,1993,1,SF,MIN,0.0012745915012718275,0,0
João Vianna,1991,1992,1,SF,DAL,0.0011867576951169819,0,0
Charlie Villanueva,2005,2016,11,PF,DET,0.0035999161549271543,0,0
Gabe Vincent,2019,2022,3,PG,MIA,0.0021605197676762443,0,0
Jay Vincent,1981,1990,9,SF,DAL,0.007256817843401994,0,0
Sam Vincent,1985,1992,7,PG,ORL,0.0033978577679870943,0,0
Marcus Vinicius,2006,2008,2,SF,NOP,0.0012923466321333793,0,0
Fred Vinson,1994,2000,2,SG,ATL,0.001098617726804891,0,0
Gary Voce,1989,1990,1,PF,CLE,0.0011867386998792428,0,0
Floyd Volker,1949,1950,1,,INO,0.00019492441486802637,0,0
Alexander Volkov,1989,1992,2,C,ATL,0.00714584596275,0,0
Whitey Von Nieda,1949,1950,1,,TRI,0.008499551533093822,0,0
Noah Vonleh,2014,2021,7,PF,POR,0.002798578221691353,0,0
Jake Voskuhl,2000,2009,9,C,PHO,0.002639440093229367,0,0
Danny Vranes,1981,1988,7,SF,OKC,0.005241900882167889,0,0
Slavko Vraneš,2003,2004,1,C,POR,0.0012119866616816263,0,0
Stojko Vranković,1990,1999,5,C,BOS,0.0014777520362609861,0,0
Brett Vroman,1980,1981,1,C,UTA,0.0012798298272507075,0,0
Jackson Vroman,2004,2006,2,PF,NOP,0.0011672493675163285,0,0
Nikola Vučević,2011,2022,11,C,ORL,0.07108721294077239,0,0
Sasha Vujačić,2004,2017,10,SG,LAL,0.003005083611376747,0,0
Jan van Breda Kolff,1974,1983,9,SF,BRK,0.005506251563533255,0,0
Dean Wade,2019,2022,3,PF,CLE,0.00388453911593607,0,0
Dwyane Wade,2003,2019,16,SG,MIA,0.9999608306221823,1,0
Mark Wade,1987,1990,2,PG,GSW,0.0011086723184241516,0,0
Von Wafer,2005,2012,6,SG,LAL,0.0016283221108511642,0,0
Clint Wager,1949,1950,1,,DET,0.0043775440156445964,0,0
Dajuan Wagner,2002,2007,4,SG,CLE,0.0010936246677365987,0,0
Danny Wagner,1949,1950,1,,SHE,0.0019152419736337086,0,0
Franz Wagner,2021,2022,1,SF,ORL,0.032866893777075155,0,0
Milt Wagner,1987,1991,2,SG,LAL,0.001373265564014229,0,0
Moritz Wagner,2018,2022,4,C,WAS,0.0033167943317230224,0,0
Ish Wainright,2021,2022,1,PF,PHO,0.0018334433181093164,0,0
Dion Waiters,2012,2020,8,SG,MIA,0.0021559872767292878,0,0
Granville Waiters,1983,1988,5,C,IND,0.0015952929058594128,0,0
Andre Wakefield,1978,1980,2,SG,CHI,0.0007096439029597547,0,0
Neal Walk,1969,1977,8,C,PHO,0.012807351607408568,0,0
Andy Walker,1976,1977,1,SF,UTA,0.0021278835196434165,0,0
Antoine Walker,1996,2008,12,PF,BOS,0.034098518200613034,0,0
Brady Walker,1948,1952,4,PF,BOS,0.004234188076619459,0,0
Chet Walker,1962,1975,13,SF,PHI,0.888106934743559,0,1
Darrell Walker,1983,1993,10,PG,WAS,0.005465990402028958,0,0
Foots Walker,1974,1984,10,PG,CLE,0.007376215872286975,0,0
Henry Walker,2008,2015,5,SF,NYK,0.0024124596810305024,0,0
Horace Walker,1961,1962,1,SF,CHP,0.001460652516737927,0,0
Jimmy Walker,1967,1976,9,SG,DET,0.06926007013326897,0,0
Kemba Walker,2011,2022,11,PG,CHO,0.2952883034497117,0,0
Kenny Walker,1986,1995,7,SF,NYK,0.006831409564305761,0,0
Lonnie Walker IV,2018,2022,4,SG,SAS,0.0016117385135718748,0,0
M.J. Walker,2021,2022,1,SG,PHO,0.0012119769623616325,0,0
Phil Walker,1977,1978,1,SG,WAS,0.0008142234881437623,0,0
Samaki Walker,1996,2006,10,PF,DAL,0.002627624816727909,0,0
Wally Walker,1976,1984,8,SF,OKC,0.003202531183053753,0,0
John Wall,2010,2021,10,PG,WAS,0.33334214126875444,0,0
Ben Wallace,1996,2012,16,C,DET,0.6195479022458055,0,1
Gerald Wallace,2001,2015,14,SF,CHO,0.01590064823174199,0,0
John Wallace,1996,2004,7,SF,NYK,0.0020601667276820015,0,0
Rasheed Wallace,1995,2013,16,PF,POR,0.17380770271167073,0,0
Tyrone Wallace,2017,2022,4,PG,LAC,0.00114136500759523,0,0
Jamie Waller,1987,1988,1,SG,BRK,0.0009683729860325542,0,0
Jim Walsh,1957,1958,1,,GSW,0.0009963131925583093,0,0
Matt Walsh,2005,2006,1,SG,MIA,0.0011993024604086233,0,0
Rex Walters,1993,2000,7,SG,BRK,0.0021518979215721583,0,0
Paul Walther,1949,1955,6,SG,INO,0.023990679432540237,0,0
Isaac Walthour,1953,1954,1,,MLH,0.0011047533154384542,0,0
Bill Walton,1974,1987,10,C,POR,0.43623804874584654,1,1
Derrick Walton,2017,2022,3,PG,DET,0.001516071798380291,0,0
Lloyd Walton,1976,1981,5,PG,MIL,0.002442413730399729,0,0
Luke Walton,2003,2013,10,SF,LAL,0.002706818176233293,0,0
Brad Wanamaker,2018,2022,4,PG,BOS,0.003439845741687578,0,0
Bobby Wanzer,1948,1957,9,SG,SAC,0.9003816691824249,0,1
Perry Warbington,1974,1975,1,PG,PHI,0.0009130233511471669,0,0
Charlie Ward,1994,2005,11,PG,NYK,0.00638013452676544,0,0
Gerry Ward,1963,1967,4,SG,ATL,0.001358419051109156,0,0
Casper Ware,2013,2014,1,PG,PHI,0.0013648402169746019,0,0
Jim Ware,1966,1969,3,PF,SAC,0.0009272777146398445,0,0
Ben Warley,1962,1970,8,SF,PHI,0.00754612841830552,0,0
Bob Warlick,1965,1970,5,SG,GSW,0.0012941033845157977,0,0
Cornell Warner,1970,1977,7,C,LAC,0.005512752023301523,0,0
Jameel Warney,2017,2018,1,PF,DAL,0.0012455369511570503,0,0
John Warren,1969,1974,5,SG,CLE,0.002239556615734426,0,0
T.J. Warren,2014,2021,7,SF,PHO,0.007105814026957588,0,0
Willie Warren,2010,2011,1,PG,LAC,0.001414518978830743,0,0
Bryan Warrick,1982,1986,4,PG,WAS,0.0015860829503074974,0,0
Hakim Warrick,2005,2013,8,PF,MEM,0.0056238774097238054,0,0
Chris Washburn,1986,1988,2,C,GSW,0.0009085930205583965,0,0
Julian Washburn,2018,2019,1,SF,MEM,0.0012918102520694343,0,0
Bobby Washington,1969,1972,3,PG,CLE,0.0020082681737355786,0,0
Darius Washington,2007,2008,1,SG,SAS,0.0011752184736557464,0,0
Duane Washington,1987,1993,2,SG,BRK,0.0013929320106086328,0,0
Duane Washington Jr.,2021,2022,1,PG,IND,0.0009171551324440805,0,0
Eric Washington,1997,1999,2,SG,DEN,0.0012254113759607142,0,0
Jim Washington,1965,1976,11,PF,ATL,0.008280645857481636,0,0
Kermit Washington,1973,1988,10,PF,LAL,0.017559457215930722,0,0
P.J. Washington,2019,2022,3,PF,CHO,0.00872841345102137,0,0
Pearl Washington,1986,1989,3,PG,BRK,0.0017871625438688318,0,0
Richard Washington,1976,1982,6,PF,KCK,0.003947322137886482,0,0
Stan Washington,1974,1975,1,SG,WAS,0.0012119866616816263,0,0
Wilson Washington,1977,1979,2,PF,BRK,0.0028329579015317448,0,0
Yuta Watanabe,2018,2022,4,SF,MEM,0.0017145682935578378,0,0
Lindy Waters III,2021,2022,1,SG,OKC,0.002238039312641953,0,0
Tremont Waters,2019,2022,3,PG,BOS,0.0011615346871577015,0,0
Trendon Watford,2021,2022,1,SF,POR,0.005852389702111608,0,0
Darryl Watkins,2007,2012,2,C,SAC,0.0010813284641702054,0,0
Bobby Watson,1954,1955,1,PG,LAL,0.0010770732707150266,0,0
C.J. Watson,2007,2017,10,PG,GSW,0.004774015018907786,0,0
Earl Watson,2001,2014,13,PG,OKC,0.0024402195748283776,0,0
Jamie Watson,1994,1999,4,SF,UTA,0.001480784059653548,0,0
Paul Watson,2019,2022,3,SF,TOR,0.0014899164149125262,0,0
Ron Watts,1965,1967,2,,BOS,0.0010938939917320648,0,0
Slick Watts,1973,1979,6,PG,OKC,0.005760103457191853,0,0
Maalik Wayns,2012,2014,2,PG,LAC,0.0010854308416806614,0,0
David Wear,2014,2015,1,PF,SAC,0.0012119672631191662,0,0
Travis Wear,2014,2018,2,SF,NYK,0.0010627776538438278,0,0
Clarence Weatherspoon,1992,2005,13,PF,PHI,0.010538508720086227,0,0
Nick Weatherspoon,1973,1980,7,SF,WAS,0.0050159106955686835,0,0
Quinndary Weatherspoon,2019,2022,3,SG,SAS,0.0012893564557452262,0,0
Kyle Weaver,2008,2011,3,SG,OKC,0.0017250165400062572,0,0
James Webb III,2017,2018,1,SF,BRK,0.0010918023293475794,0,0
Jeff Webb,1970,1972,2,SG,MIL,0.0010853183386704988,0,0
Marcus Webb,1992,1993,1,PF,BOS,0.0012639169167196168,0,0
Spud Webb,1985,1998,12,PG,ATL,0.007065937058869746,0,0
Chris Webber,1993,2008,15,PF,SAC,0.7334579542691109,0,1
Briante Weber,2015,2018,3,PG,MEM,0.0013780656709070117,0,0
Jeff Webster,1995,1996,1,SF,WAS,0.0011916380435860548,0,0
Martell Webster,2005,2015,10,SF,POR,0.005017169281658928,0,0
Marvin Webster,1975,1987,10,C,NYK,0.006283846643192761,0,0
Scott Wedman,1974,1987,13,SF,KCK,0.028563554098784246,0,0
